customer_id,onboarding_date,onboarding_channel,customer_segment,region,is_active,primary_branch_id
2474,2021-08-12,digital,mass,West,True,
2475,2022-05-30,digital,affluent,North,True,
2476,2025-02-24,digital,mass,West,True,
2477,2024-08-04,digital,mass,West,True,
2478,2024-04-15,digital,mass,East,True,
2479,2021-03-26,branch,mass,North,True,22.0
2480,2021-12-14,branch,mass,East,True,4.0
2481,2024-12-23,digital,affluent,West,False,
2482,2021-10-08,branch,mass,North,True,16.0
2483,2023-04-23,digital,mass,West,True,
2484,2025-06-16,branch,mass,North,True,3.0
2485,2021-08-07,branch,affluent,South,False,4.0
2486,2021-10-19,branch,mass,South,True,22.0
2487,2021-09-11,digital,mass,North,True,
2488,2023-02-06,branch,mass,West,True,14.0
2489,2024-10-01,digital,SME,North,True,
2490,2025-10-11,branch,mass,West,True,4.0
2491,2025-09-19,branch,mass,South,True,19.0
2492,2021-09-26,digital,mass,West,True,
2493,2021-04-04,digital,affluent,East,True,
2494,2022-01-26,branch,mass,South,True,24.0
2495,2021-04-30,digital,affluent,East,True,
2496,2025-11-07,branch,mass,South,True,6.0
2497,2021-05-08,branch,mass,South,True,12.0
2498,2025-03-23,branch,mass,East,True,8.0
2499,2025-12-12,digital,affluent,North,True,
2500,2024-12-19,digital,mass,West,True,
2501,2021-06-15,branch,affluent,South,False,10.0
2502,2024-07-25,digital,mass,West,True,
2503,2024-02-06,branch,SME,South,True,9.0
2504,2023-01-05,branch,mass,West,True,17.0
2505,2022-07-30,branch,mass,South,False,14.0
2506,2025-10-05,branch,mass,North,True,3.0
2507,2024-08-30,branch,mass,South,True,9.0
2508,2021-04-11,branch,mass,North,True,20.0
2509,2021-01-31,digital,mass,South,True,
2510,2023-10-02,branch,mass,West,False,17.0
2511,2025-01-19,branch,mass,East,True,5.0
2512,2022-02-12,branch,mass,South,True,20.0
2513,2021-07-07,branch,mass,South,True,21.0
2514,2022-02-20,branch,mass,North,True,21.0
2515,2024-08-18,digital,mass,West,True,
2516,2025-11-17,branch,mass,North,True,6.0
2517,2024-10-08,digital,mass,West,False,
2518,2022-10-23,digital,affluent,West,True,
2519,2025-12-19,branch,SME,North,True,15.0
2520,2023-05-23,digital,mass,East,True,
2521,2021-06-12,branch,mass,West,False,8.0
2522,2022-04-13,digital,mass,East,True,
2523,2022-04-04,branch,mass,North,True,4.0
2524,2024-08-03,branch,mass,East,True,13.0
2525,2022-10-29,branch,mass,West,True,24.0
2526,2023-06-21,branch,mass,North,True,3.0
2527,2023-01-22,branch,mass,East,False,21.0
2528,2021-02-09,branch,mass,North,True,7.0
2529,2025-05-22,branch,mass,North,True,16.0
2530,2021-07-15,digital,mass,East,True,
2531,2022-02-04,digital,mass,West,True,
2532,2021-10-01,branch,mass,West,True,19.0
2533,2021-03-20,branch,affluent,West,True,20.0
2534,2021-02-19,digital,affluent,West,False,
2535,2024-02-17,digital,mass,South,True,
2536,2024-02-20,digital,mass,North,True,
2537,2024-12-30,branch,mass,North,True,5.0
2538,2021-01-24,branch,mass,South,True,16.0
2539,2025-12-10,branch,mass,North,True,22.0
2540,2021-04-14,branch,mass,North,True,11.0
2541,2024-12-27,digital,mass,East,True,
2542,2021-06-29,digital,mass,South,True,
2543,2022-05-10,branch,SME,North,False,11.0
2544,2023-06-18,digital,affluent,North,True,
2545,2023-10-24,branch,mass,South,True,19.0
2546,2024-07-06,branch,mass,South,True,3.0
2547,2021-12-15,branch,mass,East,True,8.0
2548,2025-04-17,digital,affluent,East,True,
2549,2021-11-16,branch,affluent,West,True,18.0
2550,2024-08-29,digital,SME,West,True,
2551,2025-03-01,digital,mass,East,True,
2552,2021-03-09,branch,affluent,North,True,20.0
2553,2022-11-25,branch,mass,South,True,17.0
2554,2024-06-16,digital,affluent,East,True,
2555,2023-01-20,branch,affluent,West,True,12.0
2556,2024-02-08,digital,mass,South,True,
2557,2021-09-21,digital,mass,West,True,
2558,2023-01-16,branch,affluent,North,True,18.0
2559,2022-02-21,branch,mass,North,True,8.0
2560,2021-02-14,digital,mass,West,True,
2561,2021-05-01,digital,mass,South,True,
2562,2021-12-17,branch,mass,West,False,24.0
2563,2021-05-31,branch,mass,South,True,13.0
2564,2021-08-31,branch,mass,East,True,2.0
2565,2024-03-02,digital,mass,West,True,
2566,2022-10-28,digital,mass,West,True,
2567,2021-08-29,digital,mass,South,True,
2568,2024-10-22,branch,mass,East,False,8.0
2569,2024-06-23,branch,mass,South,True,4.0
2570,2024-09-19,digital,mass,South,True,
2571,2025-11-24,branch,mass,West,True,9.0
2572,2022-12-07,branch,affluent,West,True,11.0
2573,2022-09-08,branch,mass,South,False,16.0
2574,2021-04-22,digital,affluent,North,True,
2575,2021-09-21,digital,mass,North,True,
2576,2021-11-08,branch,SME,North,True,19.0
2577,2024-05-13,branch,mass,West,True,16.0
2578,2024-08-15,digital,mass,West,True,
2579,2023-09-03,digital,mass,East,True,
2580,2023-03-03,branch,mass,West,True,12.0
2581,2024-10-07,branch,mass,East,True,4.0
2582,2025-06-09,branch,mass,West,True,17.0
2583,2022-06-22,digital,mass,North,True,
2584,2024-09-29,branch,affluent,North,True,17.0
2585,2022-12-18,branch,mass,South,True,1.0
2586,2024-09-22,digital,mass,South,True,
2587,2024-04-03,digital,mass,East,True,
2588,2021-05-10,branch,mass,East,True,22.0
2589,2025-10-21,digital,SME,South,True,
2590,2022-05-03,branch,affluent,East,False,17.0
2591,2021-04-16,branch,affluent,West,True,23.0
2592,2023-06-15,branch,SME,North,True,22.0
2593,2024-06-18,digital,mass,South,True,
2594,2024-10-11,branch,mass,South,False,12.0
2595,2024-10-26,digital,mass,West,True,
2596,2023-11-08,digital,affluent,East,True,
2597,2023-10-18,digital,affluent,South,True,
2598,2023-11-02,digital,mass,South,True,
2599,2023-01-17,digital,mass,West,True,
2600,2021-07-14,branch,SME,North,True,22.0
2601,2024-12-07,branch,mass,South,True,18.0
2602,2026-01-05,digital,affluent,South,True,
2603,2025-07-07,branch,mass,West,True,19.0
2604,2022-02-09,digital,mass,South,True,
2605,2022-08-30,digital,mass,South,True,
2606,2021-06-05,branch,mass,North,True,14.0
2607,2022-10-17,digital,mass,South,True,
2608,2023-04-10,branch,mass,West,True,5.0
2609,2022-02-04,branch,affluent,North,True,1.0
2610,2022-04-26,branch,mass,North,True,16.0
2611,2025-12-04,branch,affluent,North,True,5.0
2612,2022-12-14,digital,mass,East,True,
2613,2024-06-13,digital,affluent,West,True,
2614,2024-10-03,digital,mass,East,True,
2615,2021-09-18,branch,mass,South,True,20.0
2616,2023-07-12,branch,mass,North,True,12.0
2617,2025-08-02,digital,mass,East,True,
2618,2025-04-28,branch,affluent,South,True,8.0
2619,2025-11-11,digital,mass,East,True,
2620,2022-04-11,digital,mass,North,True,
2621,2021-10-06,digital,affluent,South,False,
2622,2023-05-21,digital,mass,North,True,
2623,2022-07-30,branch,affluent,North,True,2.0
2624,2022-04-17,digital,mass,East,True,
2625,2023-04-02,branch,affluent,West,True,1.0
2626,2021-12-12,digital,mass,South,True,
2627,2021-12-06,branch,SME,South,True,15.0
2628,2024-08-19,digital,mass,West,True,
2629,2024-08-12,digital,mass,South,True,
2630,2025-07-30,branch,mass,East,True,19.0
2631,2025-12-28,branch,mass,South,True,20.0
2632,2022-04-17,digital,mass,East,True,
2633,2022-11-29,branch,mass,South,True,10.0
2634,2025-12-05,branch,mass,East,True,16.0
2635,2023-04-21,branch,affluent,West,True,6.0
2636,2025-07-29,branch,mass,South,True,9.0
2637,2024-01-17,digital,affluent,East,True,
2638,2025-08-31,branch,mass,North,True,22.0
2639,2023-09-12,branch,mass,North,True,16.0
2640,2024-09-29,branch,affluent,North,True,8.0
2641,2025-04-24,branch,affluent,South,True,24.0
2642,2021-12-13,branch,mass,East,False,22.0
2643,2025-02-20,branch,mass,North,True,18.0
2644,2025-01-07,branch,mass,South,True,5.0
2645,2021-12-09,branch,mass,East,False,20.0
2646,2021-12-13,digital,mass,North,True,
2647,2025-03-25,branch,mass,North,True,6.0
2648,2021-08-21,digital,mass,South,False,
2649,2023-06-02,branch,mass,East,True,4.0
2650,2022-05-16,branch,SME,South,True,16.0
2651,2024-12-07,digital,affluent,North,True,
2652,2021-10-05,branch,mass,South,True,14.0
2653,2022-03-13,digital,mass,South,True,
2654,2022-07-10,digital,mass,North,True,
2655,2022-12-21,branch,affluent,North,False,4.0
2656,2024-11-04,digital,mass,East,True,
2657,2023-12-04,digital,mass,East,True,
2658,2021-09-07,branch,mass,North,True,2.0
2659,2025-12-23,branch,mass,North,True,6.0
2660,2023-06-03,branch,mass,West,True,6.0
2661,2024-04-16,digital,affluent,West,True,
2662,2021-10-03,digital,mass,East,True,
2663,2025-01-22,digital,mass,South,True,
2664,2024-06-04,digital,mass,North,True,
2665,2023-06-16,branch,mass,North,True,2.0
2666,2021-03-31,branch,mass,South,True,21.0
2667,2022-04-05,digital,mass,East,True,
2668,2023-05-06,branch,mass,West,True,1.0
2669,2021-09-26,digital,SME,East,True,
2670,2022-06-05,branch,SME,South,True,18.0
2671,2023-08-06,branch,mass,North,False,8.0
2672,2022-10-16,digital,affluent,West,True,
2673,2025-07-30,digital,SME,South,True,
2674,2024-05-20,branch,mass,North,True,13.0
2675,2021-04-13,digital,mass,East,True,
2676,2024-08-10,branch,mass,West,True,15.0
2677,2023-05-29,digital,mass,North,True,
2678,2022-05-25,digital,affluent,North,True,
2679,2022-11-30,digital,mass,North,True,
2680,2025-09-26,digital,mass,North,True,
2681,2022-01-13,branch,mass,North,True,3.0
2682,2022-03-10,branch,mass,East,True,12.0
2683,2025-05-30,digital,mass,South,True,
2684,2025-02-22,branch,mass,West,True,12.0
2685,2021-05-19,digital,mass,East,True,
2686,2022-05-05,branch,affluent,West,True,7.0
2687,2022-01-26,digital,affluent,North,True,
2688,2022-09-28,digital,affluent,South,True,
2689,2024-05-18,digital,affluent,North,True,
2690,2022-03-16,branch,affluent,East,True,3.0
2691,2022-09-13,digital,mass,East,True,
2692,2021-06-12,branch,mass,West,True,9.0
2693,2025-12-16,branch,mass,North,True,22.0
2694,2021-12-31,digital,mass,North,True,
2695,2024-08-18,digital,mass,South,True,
2696,2025-06-01,digital,affluent,South,True,
2697,2021-11-20,branch,mass,North,True,14.0
2698,2024-10-05,branch,mass,West,False,3.0
2699,2023-10-03,branch,mass,South,True,8.0
2700,2023-02-04,branch,mass,North,True,6.0
2701,2021-05-29,branch,SME,North,True,12.0
2702,2021-04-16,digital,mass,North,True,
2703,2024-11-27,branch,mass,East,False,3.0
2704,2023-08-30,digital,mass,West,True,
2705,2021-01-25,digital,affluent,North,True,
2706,2023-12-03,digital,mass,North,True,
2707,2022-07-23,digital,mass,North,False,
2708,2021-10-02,digital,affluent,South,True,
2709,2023-08-10,branch,mass,North,True,22.0
2710,2024-09-16,branch,mass,East,True,7.0
2711,2022-10-12,branch,mass,East,False,19.0
2712,2023-08-18,branch,affluent,West,True,14.0
2713,2025-03-24,digital,mass,North,True,
2714,2022-04-14,branch,mass,North,True,13.0
2715,2024-12-03,digital,mass,North,True,
2716,2021-09-17,digital,mass,East,True,
2717,2024-01-05,branch,mass,South,True,17.0
2718,2025-07-03,digital,mass,South,True,
2719,2024-03-29,branch,mass,North,True,24.0
2720,2024-10-30,branch,mass,South,True,10.0
2721,2024-10-06,digital,mass,West,True,
2722,2023-03-20,branch,mass,East,False,20.0
2723,2025-03-09,digital,mass,North,True,
2724,2025-12-07,branch,mass,South,True,22.0
2725,2025-09-29,branch,mass,North,True,12.0
2726,2025-11-24,digital,SME,North,True,
2727,2025-08-08,branch,mass,East,True,10.0
2728,2025-04-09,branch,mass,East,True,23.0
2729,2021-04-29,branch,mass,South,True,22.0
2730,2024-01-11,digital,mass,East,True,
2731,2021-08-23,branch,affluent,West,True,8.0
2732,2023-02-25,branch,mass,North,True,15.0
2733,2024-04-29,branch,mass,East,True,22.0
2734,2021-10-17,branch,mass,South,False,18.0
2735,2023-04-06,digital,mass,South,True,
2736,2023-05-24,digital,mass,South,True,
2737,2025-05-13,branch,mass,West,True,16.0
2738,2021-09-03,digital,affluent,East,True,
2739,2022-12-11,branch,affluent,East,True,4.0
2740,2025-06-10,digital,mass,West,True,
2741,2022-08-26,digital,mass,East,False,
2742,2021-12-28,branch,affluent,East,True,8.0
2743,2021-04-21,digital,mass,East,True,
2744,2022-02-18,digital,mass,West,True,
2745,2024-10-29,branch,affluent,West,True,21.0
2746,2021-07-02,branch,mass,South,True,20.0
2747,2023-02-02,branch,mass,West,True,11.0
2748,2021-08-16,digital,mass,West,True,
2749,2022-04-08,digital,mass,South,True,
2750,2024-11-12,digital,SME,West,True,
2751,2023-03-08,digital,mass,East,True,
2752,2025-01-16,digital,SME,North,True,
2753,2024-08-05,digital,mass,South,True,
2754,2022-06-14,digital,mass,North,True,
2755,2024-05-14,branch,mass,North,True,13.0
2756,2022-03-08,branch,mass,South,True,13.0
2757,2022-03-23,digital,mass,North,True,
2758,2022-12-05,branch,mass,North,True,18.0
2759,2023-09-26,digital,affluent,South,True,
2760,2025-12-18,branch,SME,South,True,14.0
2761,2022-10-30,branch,mass,East,False,5.0
2762,2022-06-16,digital,mass,South,False,
2763,2023-01-03,branch,affluent,West,True,22.0
2764,2022-11-27,branch,mass,North,False,17.0
2765,2021-07-11,branch,mass,South,True,25.0
2766,2023-11-19,digital,SME,East,True,
2767,2025-04-27,branch,mass,South,True,16.0
2768,2021-04-01,digital,mass,North,True,
2769,2024-02-01,branch,mass,South,True,17.0
2770,2024-09-24,digital,mass,North,True,
2771,2023-02-19,digital,mass,South,True,
2772,2023-10-25,branch,mass,East,True,5.0
2773,2025-08-14,branch,SME,West,False,22.0
2774,2023-03-15,branch,mass,East,True,21.0
2775,2022-12-14,digital,mass,South,True,
2776,2022-11-23,branch,mass,North,True,20.0
2777,2021-05-24,branch,affluent,East,True,22.0
2778,2022-07-18,branch,SME,West,True,4.0
2779,2022-02-22,branch,affluent,West,True,4.0
2780,2021-10-21,branch,mass,North,False,21.0
2781,2024-11-05,digital,SME,South,True,
2782,2022-11-18,digital,mass,East,True,
2783,2021-09-14,branch,mass,East,True,7.0
2784,2025-05-18,branch,mass,North,False,8.0
2785,2024-07-10,branch,mass,East,True,22.0
2786,2025-03-24,digital,affluent,North,True,
2787,2023-11-09,digital,mass,North,True,
2788,2021-01-23,digital,mass,South,True,
2789,2022-04-21,digital,mass,North,True,
2790,2024-08-30,branch,mass,East,True,17.0
2791,2023-03-06,digital,mass,North,True,
2792,2021-06-21,digital,mass,East,True,
2793,2024-05-27,branch,mass,North,True,2.0
2794,2025-02-27,digital,mass,South,True,
2795,2022-11-09,branch,affluent,South,True,10.0
2796,2024-08-11,digital,SME,North,True,
2797,2023-12-09,branch,SME,North,False,5.0
2798,2024-10-17,branch,affluent,North,False,3.0
2799,2025-08-28,digital,mass,South,False,
2800,2021-01-19,branch,affluent,West,True,10.0
2801,2024-10-11,branch,mass,North,True,16.0
2802,2025-06-18,branch,affluent,West,True,20.0
2803,2024-06-22,digital,mass,North,True,
2804,2025-06-21,branch,affluent,East,True,1.0
2805,2023-06-10,branch,mass,South,True,11.0
2806,2023-07-15,digital,mass,West,True,
2807,2024-08-09,digital,mass,West,True,
2808,2023-10-19,branch,mass,South,True,8.0
2809,2021-05-25,digital,SME,West,True,
2810,2024-07-20,digital,mass,North,True,
2811,2025-01-19,digital,mass,West,True,
2812,2023-07-17,branch,SME,North,True,25.0
2813,2023-12-03,branch,mass,West,False,23.0
2814,2025-05-08,branch,mass,East,False,11.0
2815,2022-12-18,branch,mass,West,True,1.0
2816,2025-09-23,branch,mass,West,False,16.0
2817,2025-03-03,branch,affluent,North,True,4.0
2818,2022-09-17,digital,affluent,South,True,
2819,2022-02-06,branch,SME,East,True,6.0
2820,2023-09-14,branch,mass,South,False,11.0
2821,2024-11-07,digital,mass,North,True,
2822,2023-06-26,branch,mass,East,True,6.0
2823,2022-05-08,branch,affluent,West,True,10.0
2824,2021-05-09,digital,mass,South,True,
2825,2024-11-15,branch,mass,South,True,10.0
2826,2021-12-23,digital,mass,South,True,
2827,2023-04-13,digital,mass,West,True,
2828,2025-03-30,branch,affluent,North,True,5.0
2829,2025-11-11,digital,mass,West,True,
2830,2023-09-26,branch,mass,West,True,7.0
2831,2022-05-08,branch,mass,North,True,17.0
2832,2025-12-14,branch,affluent,North,True,12.0
2833,2022-10-12,branch,mass,West,False,25.0
2834,2021-09-04,digital,mass,North,False,
2835,2023-07-30,branch,mass,South,True,6.0
2836,2021-08-13,branch,mass,East,True,24.0
2837,2025-02-08,branch,affluent,North,True,25.0
2838,2024-04-23,branch,mass,East,True,11.0
2839,2022-06-18,branch,SME,South,False,11.0
2840,2023-01-17,branch,mass,North,True,14.0
2841,2021-01-31,digital,affluent,West,True,
2842,2024-05-18,branch,affluent,West,True,2.0
2843,2023-02-03,branch,mass,South,True,2.0
2844,2025-10-01,branch,mass,North,True,5.0
2845,2024-01-17,branch,mass,West,False,14.0
2846,2023-05-24,digital,mass,North,True,
2847,2025-11-06,branch,mass,East,True,10.0
2848,2024-01-05,branch,mass,West,True,10.0
2849,2025-01-09,branch,affluent,South,True,18.0
2850,2024-07-13,digital,mass,West,True,
2851,2025-08-18,digital,affluent,South,True,
2852,2021-04-06,branch,mass,South,True,4.0
2853,2022-03-22,digital,mass,East,True,
2854,2021-06-22,digital,SME,East,True,
2855,2022-09-20,digital,mass,South,True,
2856,2023-01-11,digital,mass,West,True,
2857,2023-01-08,branch,affluent,South,True,22.0
2858,2021-02-07,branch,SME,North,True,1.0
2859,2023-05-30,branch,mass,North,True,23.0
2860,2021-03-21,branch,mass,West,True,7.0
2861,2023-11-17,digital,mass,West,True,
2862,2023-07-05,branch,mass,East,True,9.0
2863,2023-08-05,branch,mass,North,True,3.0
2864,2023-12-04,digital,mass,South,True,
2865,2022-08-28,branch,mass,South,True,21.0
2866,2022-09-20,branch,affluent,North,True,24.0
2867,2021-12-05,branch,affluent,North,True,10.0
2868,2022-11-18,branch,mass,East,True,10.0
2869,2022-01-28,digital,mass,North,True,
2870,2022-01-19,branch,mass,East,True,17.0
2871,2023-07-17,branch,mass,West,True,21.0
2872,2023-08-23,branch,mass,West,True,17.0
2873,2023-03-01,branch,mass,North,True,19.0
2874,2024-10-31,digital,mass,North,True,
2875,2024-01-11,branch,SME,North,True,1.0
2876,2021-07-15,branch,affluent,North,True,14.0
2877,2021-11-04,digital,affluent,South,True,
2878,2025-02-17,digital,mass,South,True,
2879,2021-03-12,branch,mass,West,True,23.0
2880,2025-06-25,branch,mass,South,False,2.0
2881,2025-11-19,digital,affluent,North,True,
2882,2022-01-24,digital,mass,East,False,
2883,2021-12-22,branch,mass,West,True,12.0
2884,2022-11-01,digital,mass,North,True,
2885,2021-04-01,branch,mass,South,True,11.0
2886,2021-04-08,branch,mass,East,True,16.0
2887,2022-04-01,branch,mass,East,True,5.0
2888,2023-03-29,branch,mass,South,True,17.0
2889,2022-12-06,digital,mass,North,True,
2890,2025-09-05,branch,mass,East,True,14.0
2891,2024-02-09,branch,mass,East,False,16.0
2892,2023-06-05,digital,affluent,South,True,
2893,2023-08-19,branch,mass,East,True,19.0
2894,2025-08-18,branch,mass,East,False,4.0
2895,2025-10-28,branch,mass,East,True,21.0
2896,2021-11-17,branch,SME,West,True,20.0
2897,2024-05-31,branch,mass,North,True,20.0
2898,2023-12-30,digital,mass,North,False,
2899,2025-11-18,branch,mass,South,True,25.0
2900,2024-02-25,branch,mass,North,True,9.0
2901,2022-04-01,digital,mass,East,True,
2902,2021-10-12,digital,mass,North,True,
2903,2022-11-08,branch,SME,West,True,11.0
2904,2025-08-11,branch,affluent,East,True,13.0
2905,2023-08-28,branch,SME,East,True,21.0
2906,2025-05-06,branch,mass,West,True,2.0
2907,2021-11-01,branch,affluent,West,True,22.0
2908,2024-11-21,branch,mass,North,True,2.0
2909,2024-09-30,digital,mass,North,True,
2910,2022-12-25,branch,affluent,North,True,13.0
2911,2025-04-14,digital,mass,West,True,
2912,2023-02-19,branch,mass,North,True,11.0
2913,2025-10-01,digital,mass,South,False,
2914,2021-03-08,digital,mass,North,True,
2915,2025-04-23,digital,SME,West,True,
2916,2022-08-04,branch,mass,West,True,5.0
2917,2023-10-26,branch,mass,South,False,7.0
2918,2024-01-14,branch,mass,East,True,10.0
2919,2022-08-16,digital,affluent,South,True,
2920,2023-04-08,branch,mass,West,True,1.0
2921,2023-05-11,branch,mass,East,True,20.0
2922,2024-09-10,branch,affluent,South,True,23.0
2923,2021-03-03,branch,mass,South,True,1.0
2924,2025-09-28,branch,mass,East,True,4.0
2925,2024-04-14,branch,affluent,South,True,15.0
2926,2023-07-06,digital,mass,East,True,
2927,2021-01-15,digital,affluent,North,True,
2928,2025-12-14,digital,mass,East,True,
2929,2023-09-26,branch,SME,South,True,1.0
2930,2023-12-13,digital,SME,North,False,
2931,2024-09-16,digital,mass,West,True,
2932,2024-02-24,digital,mass,West,True,
2933,2022-02-21,digital,SME,West,True,
2934,2024-04-04,branch,mass,South,True,7.0
2935,2024-02-10,digital,mass,North,True,
2936,2021-01-24,branch,mass,East,False,3.0
2937,2021-04-09,branch,affluent,West,True,12.0
2938,2021-06-01,branch,affluent,West,True,15.0
2939,2023-04-04,digital,mass,North,True,
2940,2022-04-16,digital,mass,North,True,
2941,2022-11-18,digital,affluent,North,True,
2942,2024-02-04,digital,affluent,South,True,
2943,2025-04-14,branch,mass,North,False,5.0
2944,2022-11-20,branch,SME,East,True,8.0
2945,2021-01-20,branch,affluent,East,True,15.0
2946,2024-05-21,branch,mass,West,True,7.0
2947,2021-09-23,branch,affluent,East,True,19.0
2948,2025-05-07,branch,mass,North,True,13.0
2949,2021-10-02,branch,mass,East,True,1.0
2950,2023-09-15,digital,mass,West,True,
2951,2021-08-01,branch,affluent,South,True,13.0
2952,2021-07-27,digital,SME,East,True,
2953,2024-09-18,digital,mass,West,True,
2954,2024-07-18,branch,mass,West,True,11.0
2955,2024-10-07,branch,mass,North,False,1.0
2956,2023-12-30,branch,affluent,West,True,1.0
2957,2022-02-10,branch,affluent,East,True,8.0
2958,2025-04-26,digital,mass,West,False,
2959,2024-01-20,branch,mass,West,True,8.0
2960,2023-09-02,branch,mass,North,True,2.0
2961,2023-08-09,branch,mass,North,True,8.0
2962,2025-10-27,digital,mass,East,True,
2963,2024-12-13,digital,affluent,West,True,
2964,2022-04-25,digital,mass,South,True,
2965,2021-01-29,branch,mass,West,True,5.0
2966,2025-05-19,digital,mass,South,True,
2967,2023-08-05,digital,mass,East,True,
2968,2025-01-04,digital,mass,North,False,
2969,2022-06-28,digital,mass,East,True,
2970,2023-12-01,branch,mass,North,True,11.0
2971,2024-08-18,digital,affluent,North,True,
2972,2025-07-22,digital,mass,West,True,
2973,2022-06-14,branch,affluent,West,True,6.0
2974,2022-06-04,branch,mass,North,True,11.0
2975,2021-11-01,digital,mass,South,True,
2976,2022-06-13,branch,mass,South,True,4.0
2977,2021-03-10,branch,SME,West,True,1.0
2978,2023-11-20,digital,mass,East,False,
2979,2021-12-11,branch,mass,South,True,22.0
2980,2025-06-28,branch,SME,North,False,18.0
2981,2025-08-29,branch,mass,West,True,5.0
2982,2021-05-20,branch,affluent,West,True,16.0
2983,2024-10-06,branch,mass,North,True,2.0
2984,2023-04-09,branch,mass,East,True,9.0
2985,2024-09-13,digital,mass,North,True,
2986,2025-09-26,branch,SME,East,True,5.0
2987,2023-06-07,digital,mass,West,True,
2988,2024-07-17,digital,mass,East,True,
2989,2021-02-08,branch,mass,North,True,25.0
2990,2023-07-27,digital,mass,West,True,
2991,2022-06-16,branch,affluent,South,True,10.0
2992,2023-11-13,branch,mass,West,True,8.0
2993,2023-12-02,branch,mass,North,True,20.0
2994,2022-06-21,digital,mass,North,True,
2995,2024-03-09,branch,mass,West,True,13.0
2996,2021-06-27,branch,mass,West,True,13.0
2997,2022-03-01,digital,mass,West,True,
2998,2023-11-12,branch,affluent,East,True,5.0
2999,2022-07-29,branch,SME,South,True,18.0
3000,2022-12-24,branch,mass,East,True,8.0
3001,2022-10-03,digital,affluent,North,True,
3002,2022-05-17,digital,mass,West,True,
3003,2023-01-30,branch,mass,East,True,2.0
3004,2025-04-11,branch,mass,East,True,22.0
3005,2022-02-22,branch,mass,North,True,16.0
3006,2022-09-03,digital,mass,East,False,
3007,2022-05-04,branch,affluent,North,True,24.0
3008,2021-02-13,branch,SME,East,True,25.0
3009,2023-11-22,branch,mass,South,True,23.0
3010,2024-03-19,branch,mass,North,True,13.0
3011,2021-11-11,branch,SME,South,True,25.0
3012,2024-10-03,branch,mass,East,True,18.0
3013,2024-03-04,branch,mass,South,True,1.0
3014,2021-10-06,digital,mass,South,True,
3015,2025-06-17,branch,mass,South,True,4.0
3016,2022-10-25,digital,mass,East,True,
3017,2023-02-24,branch,affluent,North,True,8.0
3018,2025-03-31,digital,affluent,East,True,
3019,2023-12-12,digital,mass,East,True,
3020,2022-01-25,branch,affluent,East,False,7.0
3021,2024-05-13,branch,mass,North,True,25.0
3022,2024-04-03,digital,mass,West,True,
3023,2022-08-20,branch,affluent,East,False,20.0
3024,2025-02-17,digital,mass,East,True,
3025,2021-09-10,branch,mass,North,True,13.0
3026,2025-02-07,digital,mass,West,True,
3027,2021-05-14,branch,SME,West,True,7.0
3028,2021-02-01,digital,affluent,West,False,
3029,2023-09-12,digital,affluent,West,True,
3030,2023-09-10,digital,mass,North,True,
3031,2025-01-10,branch,affluent,North,True,22.0
3032,2022-03-06,digital,mass,West,True,
3033,2024-11-28,branch,SME,South,True,17.0
3034,2025-12-22,digital,mass,North,True,
3035,2022-02-06,branch,mass,South,True,8.0
3036,2023-05-17,digital,mass,South,False,
3037,2024-01-06,branch,affluent,West,True,4.0
3038,2025-07-15,digital,affluent,West,True,
3039,2024-02-12,digital,mass,East,True,
3040,2024-01-05,digital,mass,South,True,
3041,2021-05-31,branch,affluent,East,True,6.0
3042,2021-04-08,branch,mass,West,True,10.0
3043,2025-02-03,digital,affluent,South,True,
3044,2024-04-12,branch,SME,North,True,11.0
3045,2024-10-25,branch,mass,East,True,24.0
3046,2022-06-18,digital,mass,West,True,
3047,2024-06-11,digital,mass,South,True,
3048,2022-06-13,branch,mass,West,False,18.0
3049,2025-05-24,digital,mass,East,True,
3050,2023-10-09,digital,affluent,West,True,
3051,2021-06-21,branch,mass,West,False,17.0
3052,2025-07-04,digital,mass,North,True,
3053,2025-09-05,branch,mass,West,True,19.0
3054,2021-08-08,branch,mass,South,True,1.0
3055,2024-01-24,branch,SME,South,True,2.0
3056,2021-10-15,branch,mass,North,True,11.0
3057,2023-11-25,digital,mass,South,True,
3058,2023-10-26,branch,SME,West,True,23.0
3059,2023-04-09,branch,mass,West,True,1.0
3060,2021-09-01,branch,mass,South,True,9.0
3061,2024-06-14,branch,mass,East,True,8.0
3062,2024-04-27,branch,affluent,West,True,1.0
3063,2024-05-25,branch,mass,South,True,10.0
3064,2024-08-11,branch,SME,West,True,17.0
3065,2022-07-19,digital,affluent,West,True,
3066,2022-09-27,branch,mass,North,True,16.0
3067,2022-02-20,branch,mass,South,True,2.0
3068,2024-01-25,branch,mass,West,True,22.0
3069,2024-01-23,digital,mass,East,True,
3070,2021-07-22,branch,affluent,South,True,4.0
3071,2025-03-06,branch,mass,East,False,7.0
3072,2021-08-28,branch,mass,South,True,9.0
3073,2024-08-30,digital,affluent,East,True,
3074,2023-11-15,branch,mass,East,True,20.0
3075,2023-07-04,digital,mass,South,True,
3076,2024-03-10,branch,mass,North,True,5.0
3077,2025-04-23,branch,mass,North,True,18.0
3078,2021-07-30,digital,SME,South,True,
3079,2022-05-06,branch,mass,West,True,17.0
3080,2022-06-18,digital,mass,South,True,
3081,2021-04-01,digital,mass,South,False,
